Name;Parent;Level;Occurance;Type;Min;Max;Description
FIELD1;E1BPE1WLK2EXTRT;3;0..1;String;;219;Container para dados caractere do comprimento 219
FIELD2;E1BPE1WLK2EXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1WLK2EXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1WLK2EXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1WLK2EXTRT1;E1BPE1WLK2EXTRT;3;0..1;Complex;;;Transf.dados Retail - dados POS do cliente
MATERIAL_EXTERNAL;E1BPE1WLK2EXTRT1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1WLK2EXTRT1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1WLK2EXTRT1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1WLK2EXTRT1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1WLK2EXTRTX;IDOC;2;0..999999;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1WLK2EXTRT
FUNCTION;E1BPE1WLK2EXTRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1WLK2EXTRTX;3;0..1;String;;18;Nº do material
SALES_ORG;E1BPE1WLK2EXTRTX;3;0..1;String;;4;Org.vendas em canal de vendas Retail
DISTR_CHAN;E1BPE1WLK2EXTRTX;3;0..1;String;;2;Canal de distribuição em canal de vendas Retail
PLANT;E1BPE1WLK2EXTRTX;3;0..1;String;;4;Centro de comercialização
FIELD1;E1BPE1WLK2EXTRTX;3;0..1;String;;219;Container para dados caractere do comprimento 219
FIELD2;E1BPE1WLK2EXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1WLK2EXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1WLK2EXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1WLK2EXTRTX1;E1BPE1WLK2EXTRTX;3;0..1;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1WLK2EXTRT
MATERIAL_EXTERNAL;E1BPE1WLK2EXTRTX1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1WLK2EXTRTX1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1WLK2EXTRTX1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1WLK2EXTRTX1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MLTXRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - textos descritivos
FUNCTION;E1BPE1MLTXRT;3;0..1;String;;3;Função
APPLOBJECT;E1BPE1MLTXRT;3;0..1;String;;10;Textos: objeto de aplicação
TEXT_NAME;E1BPE1MLTXRT;3;0..1;String;;70;Nome
TEXT_ID;E1BPE1MLTXRT;3;0..1;String;;4;ID de texto
LANGU;E1BPE1MLTXRT;3;0..1;String;;1;Código de idioma
LANGU_ISO;E1BPE1MLTXRT;3;0..1;String;;2;Código de idiomas SAP de 2 dígitos
FORMAT_COL;E1BPE1MLTXRT;3;0..1;String;;2;Coluna de formato
TEXT_LINE;E1BPE1MLTXRT;3;0..1;String;;132;Linha de texto
MATERIAL;E1BPE1MLTXRT;3;0..1;String;;18;Nº do material
MATERIAL_EXTERNAL;E1BPE1MLTXRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MLTXRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MLTXRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MLTXRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1WRKKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista dos centros ident.atualizados
FUNCTION;E1BPE1WRKKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1WRKKEY;3;0..1;String;;18;Nº do material
PLANT;E1BPE1WRKKEY;3;0..1;String;;4;Centro
MATERIAL_EXTERNAL;E1BPE1WRKKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1WRKKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1WRKKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1WRKKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1LGOKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista dos depósitos ident.atualizados
FUNCTION;E1BPE1LGOKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1LGOKEY;3;0..1;String;;18;Nº do material
PLANT;E1BPE1LGOKEY;3;0..1;String;;4;Centro
STGE_LOC;E1BPE1LGOKEY;3;0..1;String;;4;Depósito
MATERIAL_EXTERNAL;E1BPE1LGOKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1LGOKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1LGOKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1LGOKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1VTLKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista canais de vendas ident.atualiz.
FUNCTION;E1BPE1VTLKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1VTLKEY;3;0..1;String;;18;Nº do material
SALES_ORG;E1BPE1VTLKEY;3;0..1;String;;4;Organização de vendas
DISTR_CHAN;E1BPE1VTLKEY;3;0..1;String;;2;Canal de distribuição
MATERIAL_EXTERNAL;E1BPE1VTLKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1VTLKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1VTLKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1VTLKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1LGNKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista dos sistemas dep.ident.atualiz.
FUNCTION;E1BPE1LGNKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1LGNKEY;3;0..1;String;;18;Nº do material
WHSE_NO;E1BPE1LGNKEY;3;0..1;String;;3;Nº do depósito/complexo de depósito
MATERIAL_EXTERNAL;E1BPE1LGNKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1LGNKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1LGNKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1LGNKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1LGTKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista dos tipos depósito ident.atual.
FUNCTION;E1BPE1LGTKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1LGTKEY;3;0..1;String;;18;Nº do material
WHSE_NO;E1BPE1LGTKEY;3;0..1;String;;3;Nº do depósito/complexo de depósito
STGE_TYPE;E1BPE1LGTKEY;3;0..1;String;;3;Tipo de depósito
MATERIAL_EXTERNAL;E1BPE1LGTKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1LGTKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1LGTKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1LGTKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1BWAKEY;IDOC;2;0..999999;Complex;;;Transf.dados varejo - lista tipos de avaliação ident.atual.
FUNCTION;E1BPE1BWAKEY;3;0..1;String;;3;Função
MATERIAL;E1BPE1BWAKEY;3;0..1;String;;18;Nº do material
VAL_AREA;E1BPE1BWAKEY;3;0..1;String;;4;Área de avaliação
VAL_TYPE;E1BPE1BWAKEY;3;0..1;String;;10;Tipo de avaliação
MATERIAL_EXTERNAL;E1BPE1BWAKEY;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1BWAKEY;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1BWAKEY;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1BWAKEY;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPTEXTLCOMP;IDOC;2;0..999999;Complex;;;null
FUNCTION;E1BPTEXTLCOMP;3;0..1;String;;3;Função
MATERIAL;E1BPTEXTLCOMP;3;0..1;String;;18;Nº do material
TEXTILE_COMPONENT_POSITION;E1BPTEXTLCOMP;3;0..1;String;;2;Posição da fibra de têxtil
TEXTILE_COMPONENT_CODE;E1BPTEXTLCOMP;3;0..1;String;;5;Código de componente têxtil
ANIMAL_ORIGIN_FLAG;E1BPTEXTLCOMP;3;0..1;String;;1;Código: contém partes não têxteis de origem animal
MATERIAL_LONG;E1BPTEXTLCOMP;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
MATERIAL_EXTERNAL;E1BPTEXTLCOMP;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPTEXTLCOMP;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPTEXTLCOMP;3;0..1;String;;10;Nº de versão para campo MATERIAL
E1BPTEXTLFIBR;IDOC;2;0..999999;Complex;;;null
FUNCTION;E1BPTEXTLFIBR;3;0..1;String;;3;Função
MATERIAL;E1BPTEXTLFIBR;3;0..1;String;;18;Nº do material
TEXTILE_COMPONENT_POSITION;E1BPTEXTLFIBR;3;0..1;String;;2;Posição da fibra de têxtil
TEXTILE_FIBER_POSITION;E1BPTEXTLFIBR;3;0..1;String;;2;Posição da fibra de têxtil
FIBER_CODE;E1BPTEXTLFIBR;3;0..1;String;;3;Código fibras para tecidos ( por exemplo, algodão, seda,...)
FIBER_CODE_ISO;E1BPTEXTLFIBR;3;0..1;String;;8;Código ISO para denominação de fibra de têxteis
FIBER_PART;E1BPTEXTLFIBR;3;0..1;String;;3;Quota de fibras em porcentagem
SCIENTIFIC_NAME_CODE;E1BPTEXTLFIBR;3;0..1;String;;3;Código para nome científico
PRINT_FLAG;E1BPTEXTLFIBR;3;0..1;String;;1;Imprimir
PSM_CODE;E1BPTEXTLFIBR;3;0..1;String;;2;Código para administração de espécies protegidas
DOKNR;E1BPTEXTLFIBR;3;0..1;String;;25;Nº documento
DOKAR;E1BPTEXTLFIBR;3;0..1;String;;3;Tipo de documento
DOKTL;E1BPTEXTLFIBR;3;0..1;String;;3;Documento parcial
DOKVR;E1BPTEXTLFIBR;3;0..1;String;;2;Versão do documento
COUNTRY;E1BPTEXTLFIBR;3;0..1;String;;3;Chave do país
COUNTRY_ISO;E1BPTEXTLFIBR;3;0..1;String;;2;Código do país em código ISO
MATERIAL_LONG;E1BPTEXTLFIBR;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
MATERIAL_EXTERNAL;E1BPTEXTLFIBR;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPTEXTLFIBR;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPTEXTLFIBR;3;0..1;String;;10;Nº de versão para campo MATERIAL
E1BPSGTMVKE;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation dependent Sales Status
FUNCTION;E1BPSGTMVKE;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMVKE;3;0..1;String;;18;Nº do material
SALESORG;E1BPSGTMVKE;3;0..1;String;;4;Organização de vendas
DISTR_CHAN;E1BPSGTMVKE;3;0..1;String;;2;Canal de distribuição
REQ_SEGMENT;E1BPSGTMVKE;3;0..1;String;;16;Segmento de necessidade
SAL_STATUS;E1BPSGTMVKE;3;0..1;String;;2;Status do material específica da linha de vendas
VALID_FROM;E1BPSGTMVKE;3;0..1;String;;8;Data a partir da qual vale status mat.específ.linha vendas
CONF_MATL;E1BPSGTMVKE;3;0..1;String;;18;Material configurável geral
MATERIAL_LONG;E1BPSGTMVKE;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
CONF_MATL_LONG;E1BPSGTMVKE;3;0..1;String;;40;Mat.configurável válido p/vários cens.(necessários 40 cars.)
MATERIAL_EXTERNAL;E1BPSGTMVKE;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMVKE;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMVKE;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPSGTMVKE;3;0..1;String;;40;Nº material longo para o campo CONF_MATL
CONF_MATL_GUID;E1BPSGTMVKE;3;0..1;String;;32;GUID externo para campo CONF_MATL
CONF_MATL_VERSION;E1BPSGTMVKE;3;0..1;String;;10;Nº de versão para campo CONF_MATL
REQ_SEG_LONG;E1BPSGTMVKE;3;0..1;String;;40;Segmento de necessidade
E1BPSGTMARM;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation based Weights and Volumes
FUNCTION;E1BPSGTMARM;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMARM;3;0..1;String;;18;Nº do material
ALT_UNIT;E1BPSGTMARM;3;0..1;String;;3;Unidade medida alternativa p/unid.gestão estoque
ALT_UNIT_ISO;E1BPSGTMARM;3;0..1;String;;3;UM alternativa para a unidade gestão de estoque em code ISO
STOCK_SEGMENT;E1BPSGTMARM;3;0..1;String;;16;Segmento de estoque
CONF_MATL;E1BPSGTMARM;3;0..1;String;;18;Material configurável geral
VOLUME;E1BPSGTMARM;3;0..1;String;;15;Volume
GROSS_WT;E1BPSGTMARM;3;0..1;String;;15;Peso bruto
NET_WEIGHT;E1BPSGTMARM;3;0..1;String;;15;Peso líquido
MATERIAL_LONG;E1BPSGTMARM;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
CONF_MATL_LONG;E1BPSGTMARM;3;0..1;String;;40;Mat.configurável válido p/vários cens.(necessários 40 cars.)
MATERIAL_EXTERNAL;E1BPSGTMARM;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMARM;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMARM;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPSGTMARM;3;0..1;String;;40;Nº material longo para o campo CONF_MATL
CONF_MATL_GUID;E1BPSGTMARM;3;0..1;String;;32;GUID externo para campo CONF_MATL
CONF_MATL_VERSION;E1BPSGTMARM;3;0..1;String;;10;Nº de versão para campo CONF_MATL
STK_SEG_LONG;E1BPSGTMARM;3;0..1;String;;40;Segmento de estoque
E1BPSGTMADKA;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation Dependent  Valuation data
FUNCTION;E1BPSGTMADKA;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMADKA;3;0..1;String;;18;Nº do material
PLANT;E1BPSGTMADKA;3;0..1;String;;4;Centro
STOCK_SEGMENT;E1BPSGTMADKA;3;0..1;String;;16;Segmento de estoque
PREFERENCE_SEG_VALUE;E1BPSGTMADKA;3;0..1;String;;1;Valor de segmento de preferência
VALUATION_TYPE;E1BPSGTMADKA;3;0..1;String;;10;Tipo de avaliação
MATERIAL_LONG;E1BPSGTMADKA;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
MATERIAL_EXTERNAL;E1BPSGTMADKA;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMADKA;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMADKA;3;0..1;String;;10;Nº de versão para campo MATERIAL
STK_SEG_LONG;E1BPSGTMADKA;3;0..1;String;;40;Segmento de estoque
E1BPFSHSEASONS;IDOC;2;0..999999;Complex;;;Retail Data Transfer : Seasons Data
FUNCTION;E1BPFSHSEASONS;3;0..1;String;;3;Função
REQ_SEGMENT;E1BPFSHSEASONS;3;0..1;String;;16;Segmento de necessidade
MATERIAL;E1BPFSHSEASONS;3;0..1;String;;18;Nº do material
SEASON_YR;E1BPFSHSEASONS;3;0..1;String;;4;Exercício sazonal
SEASON;E1BPFSHSEASONS;3;0..1;String;;4;Época
COLLECTION;E1BPFSHSEASONS;3;0..1;String;;2;Coleção de moda
THEME;E1BPFSHSEASONS;3;0..1;String;;4;Tema de moda
SEASON1;E1BPFSHSEASONS;3;0..1;String;;1;Tipo de época 1
SEASON2;E1BPFSHSEASONS;3;0..1;String;;1;Tipo de época 2
SEASON3;E1BPFSHSEASONS;3;0..1;String;;1;Tipo de época 3
ARTICLE_SEASON_DESC;E1BPFSHSEASONS;3;0..1;String;;80;Descrição da época do artigo
SEASON_INDICATOR;E1BPFSHSEASONS;3;0..1;String;;1;Código de época
CONF_MATL;E1BPFSHSEASONS;3;0..1;String;;18;Material configurável geral
MATERIAL_LONG;E1BPFSHSEASONS;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
CONF_MATL_LONG;E1BPFSHSEASONS;3;0..1;String;;40;Mat.configurável válido p/vários cens.(necessários 40 cars.)
MATERIAL_EXTERNAL;E1BPFSHSEASONS;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPFSHSEASONS;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPFSHSEASONS;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPFSHSEASONS;3;0..1;String;;40;Nº material longo para o campo CONF_MATL
CONF_MATL_GUID;E1BPFSHSEASONS;3;0..1;String;;32;GUID externo para campo CONF_MATL
CONF_MATL_VERSION;E1BPFSHSEASONS;3;0..1;String;;10;Nº de versão para campo CONF_MATL
REQ_SEG_LONG;E1BPFSHSEASONS;3;0..1;String;;40;Segmento de necessidade
E1BPSGTMLGN;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation dependent Warehouse Data
FUNCTION;E1BPSGTMLGN;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMLGN;3;0..1;String;;18;Nº do material
WHSENUMBER;E1BPSGTMLGN;3;0..1;String;;3;Nº do depósito/complexo de depósito
STOCK_SEGMENT;E1BPSGTMLGN;3;0..1;String;;16;Segmento de estoque
STGESECTOR;E1BPSGTMLGN;3;0..1;String;;3;Código da área de armazenamento
PLACEMENT;E1BPSGTMLGN;3;0..1;String;;3;Código da categoria de depósito para entrada em depósito
WITHDRAWAL;E1BPSGTMLGN;3;0..1;String;;3;Código de ctg.de depósito para saída de depósito
ADD_TO_STK;E1BPSGTMLGN;3;0..1;String;;1;Código: armazenamento adicional permitido
BLOCK_STGE;E1BPSGTMLGN;3;0..1;String;;2;Código depósito em bloco
MSG_TO_IM;E1BPSGTMLGN;3;0..1;String;;1;Código: mensagem para a administração de estoques
SPEC_MVMT;E1BPSGTMLGN;3;0..1;String;;1;Código especial para movimento na administração de depósitos
CAPY_USAGE;E1BPSGTMLGN;3;0..1;String;;13;Consumo de capacidade
PROCURE_UN;E1BPSGTMLGN;3;0..1;String;;3;Unidade de medida de referência para consumo capacidade
PROCURE_UN_ISO;E1BPSGTMLGN;3;0..1;String;;3;UM de referência para consumo de capacidade em code ISO
_--32STEP_PICK;E1BPSGTMLGN;3;0..1;String;;1;Relevância do material para picking em 2 etapas
MATERIAL_LONG;E1BPSGTMLGN;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
MATERIAL_EXTERNAL;E1BPSGTMLGN;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMLGN;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMLGN;3;0..1;String;;10;Nº de versão para campo MATERIAL
STK_SEG_LONG;E1BPSGTMLGN;3;0..1;String;;40;Segmento de estoque
E1BPSGTMLGT;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation dependent Storage Data
FUNCTION;E1BPSGTMLGT;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMLGT;3;0..1;String;;18;Nº do material
WHSENUMBER;E1BPSGTMLGT;3;0..1;String;;3;Nº do depósito/complexo de depósito
STGE_TYPE;E1BPSGTMLGT;3;0..1;String;;3;Tipo de depósito
STOCK_SEGMENT;E1BPSGTMLGT;3;0..1;String;;16;Segmento de estoque
STGE_BIN;E1BPSGTMLGT;3;0..1;String;;10;Posição no depósito
MAX_SB_QTY;E1BPSGTMLGT;3;0..1;String;;15;Qtd.máxima posiç.no dep.
MIN_SB_QTY;E1BPSGTMLGT;3;0..1;String;;15;Qtd.mínima posiç.no dep.
CTRL_QTY;E1BPSGTMLGT;3;0..1;String;;15;Quantidade de manejo
REPLEN_QTY;E1BPSGTMLGT;3;0..1;String;;15;Quantidade de reabastecimento
PICK_AREA;E1BPSGTMLGT;3;0..1;String;;3;Área de picking
ROUND_UNIT;E1BPSGTMLGT;3;0..1;String;;15;Qtd.arredond.
MATERIAL_LONG;E1BPSGTMLGT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
MATERIAL_EXTERNAL;E1BPSGTMLGT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMLGT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMLGT;3;0..1;String;;10;Nº de versão para campo MATERIAL
STK_SEG_LONG;E1BPSGTMLGT;3;0..1;String;;40;Segmento de estoque
E1BPSGTMRPGN;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation dependent MRP Gen data
FUNCTION;E1BPSGTMRPGN;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMRPGN;3;0..1;String;;18;Nº do material
PLANT;E1BPSGTMRPGN;3;0..1;String;;4;Centro
STOCK_SEGMENT;E1BPSGTMRPGN;3;0..1;String;;16;Segmento de estoque
INHSEPRODT;E1BPSGTMRPGN;3;0..1;String;;4;Tempo de produção interna
PUR_GROUP;E1BPSGTMRPGN;3;0..1;String;;3;Grupo de compradores
PLND_DELRY;E1BPSGTMRPGN;3;0..1;String;;4;Prazo de entrega previsto em dias
SAFTY_T_ID;E1BPSGTMRPGN;3;0..1;String;;1;Código de margem de segurança (com/sem margem de segurança)
SAFETYTIME;E1BPSGTMRPGN;3;0..1;String;;2;Período de segurança (em dias de trabalho)
REPLENTIME;E1BPSGTMRPGN;3;0..1;String;;4;Tempo total de reposição (dias de trabalho)
ATP_MRP_STATUS;E1BPSGTMRPGN;3;0..1;String;;2;Status ATP/MRP para material e segmento
CONF_MATL;E1BPSGTMRPGN;3;0..1;String;;18;Material configurável geral
SEGMENTATION_VALIDFROM;E1BPSGTMRPGN;3;0..1;String;;8;Data a partir da qual status material espec.centro é válida
MATERIAL_LONG;E1BPSGTMRPGN;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
CONF_MATL_LONG;E1BPSGTMRPGN;3;0..1;String;;40;Mat.configurável válido p/vários cens.(necessários 40 cars.)
MATERIAL_EXTERNAL;E1BPSGTMRPGN;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMRPGN;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMRPGN;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPSGTMRPGN;3;0..1;String;;40;Nº material longo para o campo CONF_MATL
CONF_MATL_GUID;E1BPSGTMRPGN;3;0..1;String;;32;GUID externo para campo CONF_MATL
CONF_MATL_VERSION;E1BPSGTMRPGN;3;0..1;String;;10;Nº de versão para campo CONF_MATL
STK_SEG_LONG;E1BPSGTMRPGN;3;0..1;String;;40;Segmento de estoque
E1BPSGTMRP;IDOC;2;0..999999;Complex;;;Retail Data Transfer: Segmentation dependent quantity based
FUNCTION;E1BPSGTMRP;3;0..1;String;;3;Função
MATERIAL;E1BPSGTMRP;3;0..1;String;;18;Nº do material
PLANT;E1BPSGTMRP;3;0..1;String;;4;Centro
STOCK_SEGMENT;E1BPSGTMRP;3;0..1;String;;16;Segmento de estoque
SAFETY_STK;E1BPSGTMRP;3;0..1;String;;15;Estoque de segurança
MINLOTSIZE;E1BPSGTMRP;3;0..1;String;;15;Tamanho mínimo do lote
ROUND_VAL;E1BPSGTMRP;3;0..1;String;;15;Valor de arredondamento da quantidade pedida
CONF_MATL;E1BPSGTMRP;3;0..1;String;;18;Material configurável geral
MATERIAL_LONG;E1BPSGTMRP;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
CONF_MATL_LONG;E1BPSGTMRP;3;0..1;String;;40;Mat.configurável válido p/vários cens.(necessários 40 cars.)
MATERIAL_EXTERNAL;E1BPSGTMRP;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPSGTMRP;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPSGTMRP;3;0..1;String;;10;Nº de versão para campo MATERIAL
CONF_MATL_EXTERNAL;E1BPSGTMRP;3;0..1;String;;40;Nº material longo para o campo CONF_MATL
CONF_MATL_GUID;E1BPSGTMRP;3;0..1;String;;32;GUID externo para campo CONF_MATL
CONF_MATL_VERSION;E1BPSGTMRP;3;0..1;String;;10;Nº de versão para campo CONF_MATL
STK_SEG_LONG;E1BPSGTMRP;3;0..1;String;;40;Segmento de estoque
E1IDOCENHANCEMENT;IDOC;2;0..999999;Complex;;;Segment for Dynamic Enhancement of IDoc Types
IDENTIFIER;E1IDOCENHANCEMENT;3;0..1;String;;30;Containers de dados para ampliação de tipos de IDoc
DATA;E1IDOCENHANCEMENT;3;0..1;String;;970;Container de dados para ampliação de IDoc
